URL;favicon_redirection;request_url_cross_site;iframe;submitting_information_to_email;url_of_anchor_cross_site;number_of_images;security_WOT_status;links_in_tags;ip_address_in_domain;long_url_character;prefix_suffix_in_domain;number_of_subdomain;https_lookup;registration_url_in_WHOIS;domain_registration_length;age_of_domain;result
https://www.kongfz.com/;on site;>= 22% dan <= 65%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;<= 1 tahun;> 5 bulan;nonphishing
http://www.shishangqiyi.com/;on site;>= 22% dan <= 65%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;tidak aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
http://www.bookschina.com/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;tidak aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
http://www.shopin.net/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;tidak aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://cn.china.cn/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
http://www.lamabang.com/;on site;> 65%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;tidak aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
http://www.tootoo.cn/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;tidak aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
http://www.quwan.com/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;tidak aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
http://china.makepolo.com/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;tidak aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.gongchang.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
http://www.homekoo.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;tidak aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
http://www.wm18.com/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;tidak aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
http://www.opsteel.cn/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;tidak aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;<= 1 tahun;> 5 bulan;nonphishing
https://en.yiwugo.com/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
http://www.eachnet.com/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;tidak aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
http://www.baimao.com/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;tidak aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
http://www.chinabidding.com.cn;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;tidak aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;<= 1 tahun;> 5 bulan;nonphishing
https://www.eelly.com/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
http://www.winxuan.com/;on site;>= 22% dan <= 65%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;tidak aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.wbiao.cn/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;<= 1 tahun;> 5 bulan;nonphishing
https://www.yougou.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
http://www.vancl.com/;on site;> 65%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;tidak aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.ymatou.com/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
http://www.sfbest.com/;on site;> 65%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;tidak aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
http://www.juanpi.com/;on site;< 22%;tidak menggunakan;menggunakan fungsi mailto;< 31%;> 20;tidak aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.s.cn/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;<= 1 tahun;> 5 bulan;nonphishing
http://www.youboy.com/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;tidak aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
http://www.womai.com/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;>= 31% dan <= 67%;> 20;tidak aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
http://bj.jumei.com/;on site;> 65%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;tidak aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
http://shopping.rediff.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
http://yebhi.com/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;>= 10 dan <= 20;tidak aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.primeabgb.com/;on site;< 22%;tidak menggunakan;menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://deltapage.com/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.bitfang.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.theitwares.com/;on site;< 22%;menggunakan;menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.zoomin.com/;on site;> 65%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
http://gadgetsguru.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://machpowertools.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.theitdepot.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.vijaysales.com/;on site;> 65%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.tradus.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://jjmehta.com/;on site;< 22%;tidak menggunakan;menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
http://appleid.apple.com-sign.kvhw8ma.work/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;> 67%;< 10;tidak aman;< 17%;tidak memiliki;pendek;menggunakan;>= 0 dan < 2;memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
http://locked.appleid.apple.com.services-and-support.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;> 67%;< 10;tidak aman;< 17%;tidak memiliki;menengah;tidak menggunakan;> 2;tidak memiliki;terdaftar;<= 1 tahun;> 5 bulan;phishing
http://appleid.apple.com-signtoupdate.kvhw8ma.work;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;> 67%;< 10;tidak aman;< 17%;tidak memiliki;pendek;menggunakan;2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
http://hs-giveaways.ca/deutsche-shop.php;cross site;> 65%;menggunakan;tidak menggunakan fungsi mailto;> 67%;< 10;tidak aman;< 17%;tidak memiliki;pendek;menggunakan;> 2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://paytm.com/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;>= 31% dan <= 67%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.limeroad.com/;on site;>= 22% dan <= 65%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.fabindia.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.shopclues.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;>= 10 dan <= 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://latestone.com/;on site;> 65%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.croma.com/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.gonoise.com/;on site;> 65%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;tidak aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
http://togofogo.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;tidak aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.ajio.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;tidak aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.6pm.com/;on site;> 65%;menggunakan;tidak menggunakan fungsi mailto;< 31%;>= 10 dan <= 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.coolwinks.com/;cross site;> 65%;menggunakan;menggunakan fungsi mailto;< 31%;> 20;tidak aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
http://yepme.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.bluestone.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://fashionandyou.com/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.voonik.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.voylla.com/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;tidak aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.mirraw.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;tidak aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.caratlane.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.faballey.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.nykaa.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.purplle.com/;on site;> 65%;tidak menggunakan;menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://prettysecrets.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;tidak aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.koovs.com/;on site;< 22%;menggunakan;menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.clovia.com/;on site;< 22%;menggunakan;menggunakan fungsi mailto;< 31%;> 20;tidak aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.shyaway.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;tidak aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.firstcry.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.netmeds.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.healthkart.com/;cross site;> 65%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://id.bookmyshow.com/;on site;> 65%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.makemytrip.com/;on site;> 65%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.shopify.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.woocommerce.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.zibbet.com/;on site;< 22%;menggunakan;menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.coca-cola.co.id/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.craftsvilla.com/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.woodenstreet.com/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.urbanladder.com/;on site;> 65%;menggunakan;menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.printvenue.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.pupkart.com/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;tidak aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://petshopindia.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;tidak aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.uread.com/;on site;> 65%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;tidak aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://khelmart.com/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;tidak aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.giftcart.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;tidak aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.archiesonline.com/;on site;< 22%;tidak menggunakan;menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.igp.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;tidak aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://lote-masme.web.app/;cross site;> 65%;menggunakan;menggunakan fungsi mailto;> 67%;< 10;tidak aman;> 81%;tidak memiliki;pendek;menggunakan;>= 0 dan < 2;memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://www.buytea.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;tidak aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
http://shavinsharp.com/sar/;on site;> 65%;tidak menggunakan;tidak menggunakan fungsi mailto;> 67%;< 10;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;<= 1 tahun;> 5 bulan;phishing
http://sia.cv/true/ali2;cross site;> 65%;menggunakan;menggunakan fungsi mailto;> 67%;< 10;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;tidak terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://ernest-mode.web.app/;cross site;> 65%;menggunakan;menggunakan fungsi mailto;> 67%;< 10;tidak aman;> 81%;tidak memiliki;pendek;menggunakan;>= 0 dan < 2;memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://loasp-eb772.web.app/;cross site;> 65%;menggunakan;menggunakan fungsi mailto;> 67%;< 10;tidak aman;> 81%;tidak memiliki;pendek;menggunakan;>= 0 dan < 2;memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://www.nixon.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;>= 10 dan <= 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;<= 1 tahun;> 5 bulan;nonphishing
https://www.swooneditions.com/;cross site;> 65%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;tidak aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://finisterre.com/;on site;< 22%;menggunakan;menggunakan fungsi mailto;< 31%;> 20;tidak aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;<= 1 tahun;> 5 bulan;nonphishing
https://www.finerylondon.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;tidak aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;<= 1 tahun;> 5 bulan;nonphishing
https://www.nastygal.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;<= 1 tahun;> 5 bulan;nonphishing
https://www.glossier.com/;on site;> 65%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;tidak aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.mrporter.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.selfridges.com/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.johnlewis.com/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
